url,version
https://github.com/vishvananda/netlink,v1.2.1-beta.2
https://github.com/vishvananda/netns,v0.0.0-20210104183010-2eb08e3e575f
https://github.com/vultr/govultr,v2.17.2
https://github.com/x448/float16,v0.8.4
https://github.com/xeipuuv/gojsonpointer,v0.0.0-20180127040702-4e3ac2762d5f
https://github.com/xeipuuv/gojsonreference,v0.0.0-20180127040603-bd5ef7bd5415
https://github.com/xeipuuv/gojsonschema,v1.2.0
https://github.com/xhit/go-str2duration,v2.1.0
https://github.com/xiang90/probing,v0.0.0-20221125231312-a49e3df8f510
https://github.com/xlab/treeprint,v1.2.0
https://github.com/xyproto/ainur,v1.3.3
https://github.com/yashtewari/glob-intersection,v0.2.0
https://github.com/yl2chen/cidranger,v1.0.2
https://github.com/yuin/goldmark,v1.1.27
https://github.com/yusufpapurcu/wmi,v1.2.3
https://github.com/yvasiyarov/go-metrics,v0.0.0-20140926110328-57bccd1ccd43
https://github.com/yvasiyarov/gorelic,v0.0.0-20141212073537-a9bba5b9ab50
https://github.com/yvasiyarov/newrelic_platform_go,v0.0.0-20140908184405-b21fdbd4370f
https://github.com/zcalusic/sysinfo,v1.1.3
https://github.com/zeebo/assert,v1.3.0
https://github.com/zeebo/errs,v1.4.0
https://github.com/zeebo/xxh3,v1.0.2
https://gitlab.com/cznic/gc,v3.0.0-20240107210532-573471604cb6
https://gitlab.com/cznic/libc,v1.41.0
https://gitlab.com/cznic/mathutil,v1.6.0
https://gitlab.com/cznic/memory,v1.7.2
https://gitlab.com/cznic/sqlite,v1.29.5
https://gitlab.com/cznic/strutil,v1.2.0
https://gitlab.com/cznic/token,v1.1.0
https://go,1.17
https://go.googlesource.com/arch,v0.20.0
https://go.googlesource.com/crypto,v0.0.0-20180904163835-0709b304e793
https://go.googlesource.com/exp,v0.0.0-20190121172915-509febef88a4
https://go.googlesource.com/image,v0.25.0
https://go.googlesource.com/lint,v0.0.0-20181026193005-c67002cb31c3
https://go.googlesource.com/mod,v0.12.0
https://go.googlesource.com/net,v0.0.0-20180724234803-3673e40ba225
https://go.googlesource.com/oauth2,v0.0.0-20180821212333-d2e6202438be
https://go.googlesource.com/protobuf,v0.0.0-20200109180630-ec00e32a8dfd
https://go.googlesource.com/sync,v0.0.0-20180314180146-1d60e4601c6f
https://go.googlesource.com/sys,v0.0.0-20180830151530-49385e6e1522
https://go.googlesource.com/telemetry,v0.0.0-20240521205824-bda55230c457
https://go.googlesource.com/term,v0.19.0
https://go.googlesource.com/text,v0.12.0
https://go.googlesource.com/time,v0.0.0-20210723032227-1f47c861a9ac
https://go.googlesource.com/tools,v0.0.0-20180917221912-90fa682c2a6e
https://go.googlesource.com/tools/go/expect,v0.1.1-deprecated
https://go.googlesource.com/tools/go/packages/packagestest,v0.1.1-deprecated
https://go.googlesource.com/xerrors,v0.0.0-20190717185122-a985d3407aa7
https://gopkg.in/alecthomas/kingpin.v2,v2.2.6
https://gopkg.in/check.v1,v0.0.0-20161208181325-20d25e280405
https://gopkg.in/evanphx/json-patch.v4,v4.12.0
https://gopkg.in/inf.v0,v0.9.1
https://gopkg.in/ini.v1,v1.67.0
https://gopkg.in/natefinch/lumberjack.v2,v2.2.1
https://gopkg.in/square/go-jose.v2,v2.6.0
https://gopkg.in/yaml.v2,v2.2.1
https://gopkg.in/yaml.v3,v3.0.0-20200313102051-9f266ea9e77c
https://toolchain,go1.23.0
google.golang.org/grpc,v1.67.1
github.com/caio/go-tdigest,v3.1.0+incompatible
github.com/mattn/go-shellwords,v1.0.5
cloud.google.com/go/dataflow,v0.10.6
github.com/influxdata/flux,v0.196.1
go.opentelemetry.io/collector/extension/extensionmiddleware,v0.132.0
github.com/spf13/cast,v1.4.1
github.com/google/go-cmp,v0.7.0
google.golang.org/protobuf,v1.31.0
grpc.go4.org,v0.0.0-20170609214715-11d0a25b4919
golang.org/x/mod,v0.3.0
cloud.google.com/go/speech,v1.21.0
github.com/matryer/moq,v0.0.0-20190312154309-6cfb0558e1bd
github.com/open-telemetry/opentelemetry-collector-contrib/processor/deltatocumulativeprocessor,v0.129.0
cloud.google.com/go/iap,v1.11.1
github.com/opencontainers/selinux,v1.11.1
golang.org/x/term,v0.0.0-20210927222741-03fcf44c2211
github.com/caio/go-tdigest/v4,v4.0.1
software.sslmate.com/src/go-pkcs12,v0.5.0
golang.org/x/sys,v0.0.0-20210603081109-ebe580a85c40
go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc,v0.63.0
github.com/efficientgo/tools/core,v0.0.0-20220225185207-fe763185946b
github.com/storageos/go-api,v0.0.0-20180912212459-343b3eff91fc
github.com/alibabacloud-go/darabonba-string,v1.0.2
go.opentelemetry.io/otel/log/logtest,v0.13.0
go.opentelemetry.io/otel/exporters/stdout/stdoutmetric,v1.37.0
github.com/go-stomp/stomp,v2.1.4+incompatible
github.com/codegangsta/negroni,v1.0.0
github.com/atomicgo/cursor,v0.0.1
github.com/open-telemetry/opentelemetry-collector-contrib/internal/common,v0.96.0
go.opentelemetry.io/collector/consumer,v1.30.0
github.com/felixge/fgprof,v0.9.4-0.20221116204635-ececf7638e93
github.com/akamai/AkamaiOPEN-edgegrid-golang,v1.2.2
github.com/labstack/echo/v4,v4.6.3
github.com/go-openapi/strfmt,v0.19.5
github.com/klauspost/pgzip,v1.2.6
github.com/moby/sys/sequential,v0.5.0
github.com/grafana/agent-remote-config,v0.0.2
github.com/shirou/gopsutil/v4,v4.25.9
github.com/cznic/internal,v0.0.0-20180608152220-f44710a21d00
github.com/aokoli/goutils,v1.0.1
github.com/godbus/dbus/v5,v5.0.4
github.com/antchfx/xpath,v1.3.4
golang.org/x/exp,v0.0.0-20241210194714-1829a127f884
github.com/gobwas/httphead,v0.1.0
github.com/hashicorp/go-bexpr,v0.1.0
github.com/fsouza/fake-gcs-server,v1.52.2
k8s.io/kube-aggregator,v0.0.0
github.com/apache/iotdb-client-go,v1.3.3
github.com/xrash/smetrics,v0.0.0-20240521201337-686a1a2994c1
github.com/tencentcloud/tencentcloud-sdk-go,v1.0.162
github.com/shurcooL/sanitized_anchor_name,v1.0.0
github.com/nrdcg/oci-go-sdk/common/v1065,v1065.95.2
go.etcd.io/etcd/client/v3,v3.5.12
github.com/markbates/oncer,v0.0.0-20181203154359-bf2de49a0be2
cloud.google.com/go/bigquery,v1.8.0
github.com/go-chi/chi/v5,v5.2.3
github.com/sacloud/api-client-go,v0.3.2
go.opentelemetry.io/collector/processor/processortest,v0.128.0
github.com/vjeantet/grok,v1.0.0
github.com/spf13/viper,v1.10.1
github.com/open-telemetry/opentelemetry-collector-contrib/pkg/translator/zipkin,v0.132.0
github.com/kolo/xmlrpc,v0.0.0-20220921171641-a4b6fa1dd06b
github.com/go-asn1-ber/asn1-ber,v1.5.7
go.opentelemetry.io/collector/service/hostcapabilities,v0.124.0
github.com/parquet-go/parquet-go,v0.25.1
go.opentelemetry.io/collector/config/configgrpc,v0.132.0
github.com/openfga/api/proto,v0.0.0-20250909172242-b4b2a12f5c67
github.com/PuerkitoBio/goquery,v1.10.3
github.com/spkg/bom,v0.0.0-20160624110644-59b7046e48ad
github.com/mithrandie/go-text,v1.6.0
github.com/safchain/ethtool,v0.3.0
github.com/awslabs/aws-lambda-go-api-proxy,v0.16.2
mvdan.cc/unparam,v0.0.0-20190209190245-fbb59629db34
github.com/ulikunitz/xz,v0.5.11
google.golang.org/genproto/googleapis/bytestream,v0.0.0-20250804133106-a7a43d27e69b
github.com/prometheus/common/sigv4,v0.1.0
gopkg.in/go-playground/webhooks.v5,v5.17.0
github.com/aws/aws-sdk-go-v2/service/appconfig,v1.4.2
sigs.k8s.io/kustomize/api,v0.8.8
github.com/grafana/dataplane/examples,v0.0.1
go.opentelemetry.io/collector/config/configopaque,v1.38.0
github.com/nrdcg/freemyip,v0.3.0
gopkg.in/jcmturner/dnsutils.v1,v1.0.1
github.com/hashicorp/go-msgpack,v0.5.5
github.com/gsterjov/go-libsecret,v0.0.0-20161001094733-a6f4afe4910c
github.com/tidwall/gjson,v1.14.2
github.com/dynatrace-oss/dynatrace-metric-utils-go,v0.5.0
helm.sh/helm/v3,v3.0.1
github.com/open-telemetry/opentelemetry-collector-contrib/pkg/resourcetotelemetry,v0.121.0
github.com/twmb/franz-go/plugin/kotel,v1.6.0
github.com/hashicorp/consul/sdk,v0.15.0
github.com/oklog/ulid,v1.3.1
go.opentelemetry.io/contrib/zpages,v0.60.0
cloud.google.com/go/certificatemanager,v1.7.5
gopkg.in/jcmturner/rpc.v1,v1.1.0
go.uber.org/mock,v0.4.0
github.com/Azure/go-autorest/autorest/adal,v0.9.20
github.com/onsi/ginkgo/v2,v2.22.2
cloud.google.com/go/firestore,v1.6.1
github.com/containerd/ttrpc,v1.2.7
go.opentelemetry.io/otel/exporters/stdout/stdouttrace,v1.36.0
cloud.google.com/go/gkeconnect,v0.8.4
github.com/richardartoul/molecule,v1.0.1-0.20221107223329-32cfee06a052
cloud.google.com/go/contactcenterinsights,v1.17.3
github.com/alibabacloud-go/tea,v1.3.9
gocloud.dev,v0.42.0
github.com/Azure/azure-kusto-go,v0.16.1
github.com/superfly/ltx,v0.5.0
github.com/gosnmp/gosnmp,v1.38.0
github.com/nrdcg/namesilo,v0.2.1
github.com/AzureAD/microsoft-authentication-library-for-go,v1.2.2
github.com/tinylib/msgp,v1.1.5
github.com/lestrrat-go/jwx,v1.2.28
connectrpc.com/grpchealth,v1.3.0
moul.io/http2curl,v1.0.1-0.20190925090545-5cd742060b0e
github.com/ajg/form,v1.5.1
github.com/jaegertracing/jaeger-idl,v0.5.0
modernc.org/ccgo/v3,v3.17.0
github.com/gorilla/sessions,v1.2.1
github.com/moby/sys/reexec,v0.1.0
github.com/sasha-s/go-deadlock,v0.3.5
cloud.google.com/go/datalabeling,v0.7.0
github.com/mitchellh/go-wordwrap,v1.0.0
github.com/open-telemetry/opentelemetry-collector-contrib/pkg/golden,v0.132.0
github.com/golang-jwt/jwt/v5,v5.3.0
github.com/smartystreets/assertions,v0.0.0-20180927180507-b2de0cb4f26d
github.com/AdamKorcz/go-118-fuzz-build,v0.0.0-20230306123547-8075edf89bb0
github.com/armon/go-radix,v1.0.0
cloud.google.com/go/vmmigration,v1.7.5
github.com/containers/ocicrypt,v1.1.10
github.com/quobyte/api,v0.1.2
go.opentelemetry.io/collector/exporter,v0.96.0
cloud.google.com/go/maps,v1.20.4
go.uber.org/automaxprocs,v1.5.3
github.com/yashtewari/glob-intersection,v0.1.0
golang.org/x/lint,v0.0.0-20190313153728-d0100b6bd8b3
github.com/jcmturner/dnsutils/v2,v2.0.0
cloud.google.com/go/networkconnectivity,v1.11.0
code.cloudfoundry.org/clock,v1.0.0
github.com/argoproj/argo-workflows/v3,v3.3.5
github.com/mitchellh/gox,v0.4.0
github.com/creack/pty,v1.1.11
go.opentelemetry.io/otel,v1.21.0
go.opentelemetry.io/contrib/instrumentation/github.com/labstack/echo/otelecho,v0.59.0
go.opentelemetry.io/collector/extension/xextension,v0.124.0
go.opentelemetry.io/otel/exporters/prometheus,v0.58.0
github.com/coredns/corefile-migration,v1.0.4
github.com/stoewer/go-strcase,v1.2.0
github.com/aws/aws-sdk-go-v2/internal/endpoints/v2,v2.6.37
go.opentelemetry.io/otel/exporters/otlp/otlptrace,v1.38.0
cloud.google.com/go/recaptchaenterprise/v2,v2.9.0
cloud.google.com/go/gkebackup,v1.7.0
github.com/fsouza/slognil,v0.4.2
github.com/tdrn-org/go-hue,v0.3.0
github.com/soheilhy/cmux,v0.1.5
cloud.google.com/go/deploy,v1.16.0
honnef.co/go/tools,v0.3.2
cloud.google.com/go/functions,v1.13.0
github.com/opencontainers/runtime-spec,v1.2.0
github.com/euank/go-kmsg-parser,v2.0.0+incompatible
github.com/gobwas/pool,v0.2.1
mvdan.cc/lint,v0.0.0-20170908181259-adc824a0674b
github.com/atotto/clipboard,v0.1.4
github.com/ryanuber/columnize,v2.1.2+incompatible
cloud.google.com/go/security,v1.15.4
github.com/grafana/alerting,v0.0.0-20250925200825-7a889aa4934d
github.com/montanaflynn/stats,v0.0.0-20171201202039-1bf9dbcd8cbe
github.com/hashicorp/go-retryablehttp,v0.5.3
github.com/vertica/vertica-sql-go,v1.1.1
github.com/Azure/go-amqp,v1.0.5
github.com/mwitkow/go-conntrack,v0.0.0-20190716064945-2f068394615f
github.com/jsimonetti/rtnetlink/v2,v2.0.5
github.com/hashicorp/nomad/api,v0.0.0-20231213195942-64e3dca9274b
golang.org/x/sync,v0.15.0
github.com/hamba/avro/v2,v2.29.0
github.com/shurcooL/go,v0.0.0-20180423040247-9e1955d9fb6e
go.uber.org/goleak,v1.3.0
gopkg.in/natefinch/lumberjack.v2,v2.0.0
github.com/klauspost/compress,v1.17.11
github.com/moby/patternmatcher,v0.5.0
cloud.google.com/go/optimization,v1.6.3
cloud.google.com/go/securitycenter,v1.24.3
github.com/IBM/ibm-cos-sdk-go,v1.12.3
github.com/Masterminds/semver/v3,v3.2.0
cloud.google.com/go/dataplex,v1.13.0
atomicgo.dev/keyboard,v0.2.9
github.com/digitalocean/godo,v1.157.0
github.com/prometheus/procfs,v0.12.0
k8s.io/code-generator,v0.29.0
github.com/go-ole/go-ole,v1.2.6
go.opentelemetry.io/contrib/propagators/b3,v1.28.0
cloud.google.com/go/retail,v1.12.0
github.com/testcontainers/testcontainers-go,v0.38.0
github.com/aws/aws-sdk-go-v2/service/storagegateway,v1.26.0
go.etcd.io/bbolt,v1.3.10
github.com/prometheus/exporter-toolkit,v0.14.1
sigs.k8s.io/json,v0.0.0-20241010143419-9aa6b5e7a4b3
github.com/apache/arrow/go/v12,v12.0.1
github.com/prometheus/alertmanager,v0.28.1
github.com/wavefronthq/wavefront-sdk-go,v0.9.2
gopkg.in/dnaeon/go-vcr.v3,v3.2.2
github.com/go-kit/log,v0.2.0
go.einride.tech/aip,v0.66.0
gotest.tools/v3,v3.5.0
github.com/golang/geo,v0.0.0-20210211234256-740aa86cb551
github.com/glycerine/goconvey,v0.0.0-20190410193231-58a59202ab31
go.opentelemetry.io/collector/connector/forwardconnector,v0.93.0
go.opentelemetry.io/collector/exporter/xexporter,v0.124.0
github.com/Microsoft/cosesign1go,v1.4.0
github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/storage/armstorage,v1.5.0
github.com/gogo/protobuf,v1.3.2
k8s.io/apiserver,v0.29.0
cloud.google.com/go/bigtable,v1.40.1
github.com/elastic/go-sysinfo,v1.8.1
github.com/polarsignals/wal,v0.0.0-20240619104840-9da940027f9c
github.com/go-resty/resty/v2,v2.16.3
github.com/Azure/go-autorest/autorest/mocks,v0.4.2
github.com/smartystreets/gunit,v1.0.4
github.com/open-telemetry/opentelemetry-collector-contrib/pkg/translator/prometheus,v0.121.0
github.com/aws/aws-sdk-go-v2/internal/v4a,v1.3.36
github.com/spf13/pflag,v1.0.6
github.com/coreos/go-systemd,v0.0.0-20191104093116-d3cd4ed1dbcf
github.com/hashicorp/raft-boltdb,v0.0.0-20150201200839-d1e82c1ec3f1
go.opentelemetry.io/collector/internal/fanoutconsumer,v0.132.0
github.com/aliyun/aliyun-oss-go-sdk,v2.2.6+incompatible
cloud.google.com/go/filestore,v1.10.2
google.golang.org/appengine,v1.4.0
github.com/open-telemetry/opentelemetry-collector-contrib/pkg/translator/prometheusremotewrite,v0.96.0
github.com/go-openapi/analysis,v0.21.4
golang.org/x/telemetry,v0.0.0-20250807160809-1a19826ec488
cloud.google.com/go/analytics,v0.28.1
github.com/benmathews/bench,v0.0.0-20210120214102-f7c75b9ef6e7
go.mongodb.org/mongo-driver,v1.17.4
github.com/Azure/azure-sdk-for-go/sdk/azcore,v1.18.2
github.com/google/renameio/v2,v2.0.0
github.com/mitchellh/cli,v1.1.0
google.golang.org/api,v0.169.0
cloud.google.com/go/accessapproval,v1.8.6
k8s.io/repo-infra,v0.0.1-alpha.1
cloud.google.com/go/policytroubleshooter,v1.6.0
github.com/go-darwin/apfs,v0.0.0-20211011131704-f84b94dbf348
github.com/googleapis/gax-go/v2,v2.12.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/exporter/metric,v0.53.0
github.com/mitchellh/copystructure,v1.2.0
github.com/russross/blackfriday/v2,v2.0.1
github.com/softlayer/xmlrpc,v0.0.0-20200409220501-5f089df7cb7e
github.com/substrait-io/substrait-go/v4,v4.3.0
github.com/clusterhq/flocker-go,v0.0.0-20160920122132-2b8b7259d313
github.com/hashicorp/go-cleanhttp,v0.5.2
github.com/intel/goresctrl,v0.8.0
github.com/go-logr/logr,v1.2.3
github.com/mackerelio/go-osstat,v0.2.3
github.com/hashicorp/go-immutable-radix,v1.3.1
github.com/aws/aws-sdk-go,v1.55.7
github.com/aws/aws-sdk-go-v2,v1.36.4
github.com/joyent/triton-go,v0.0.0-20180628001255-830d2b111e62
github.com/shirou/gopsutil,v0.0.0-20180427012116-c95755e4bcd7
github.com/rs/cors,v1.11.1
github.com/go-faster/errors,v0.7.1
github.com/emicklei/go-restful/v3,v3.11.0
github.com/andreyvit/diff,v0.0.0-20170406064948-c7f18ee00883
github.com/chromedp/cdproto,v0.0.0-20250803210736-d308e07a266d
go.etcd.io/etcd/pkg/v3,v3.6.4
github.com/lestrrat-go/iter,v1.0.2
cloud.google.com/go/trace,v1.10.5
github.com/Azure/azure-sdk-for-go/sdk/azidentity/cache,v0.3.2
go.opentelemetry.io/collector/config/configretry,v0.96.0
github.com/openshift/api,v3.9.0+incompatible
github.com/pires/go-proxyproto,v0.6.2
github.com/thanos-io/thanos,v0.31.1-0.20230518071718-528944910da2
cloud.google.com/go/iam,v1.1.5
github.com/arbovm/levenshtein,v0.0.0-20160628152529-48b4e1c0c4d0
go.opentelemetry.io/collector/component/componentstatus,v0.132.0
github.com/minio/highwayhash,v1.0.2
github.com/mark3labs/mcp-go,v0.37.0
cloud.google.com/go/pubsublite,v1.7.0
github.com/ionos-cloud/sdk-go/v6,v6.3.2
github.com/google/renameio,v0.1.0
github.com/jimstudt/http-authentication,v0.0.0-20140401203705-3eca13d6893a
github.com/open-telemetry/opentelemetry-collector-contrib/exporter/loadbalancingexporter,v0.96.0
github.com/fatih/camelcase,v1.0.0
github.com/hashicorp/vault/api/auth/kubernetes,v0.2.0
github.com/phpdave11/gofpdf,v1.4.2
github.com/QcloudApi/qcloud_sign_golang,v0.0.0-20141224014652-e4130a326409
github.com/snowflakedb/gosnowflake,v1.13.3
github.com/grafana/pyroscope-go/godeltaprof,v0.1.8
go.opentelemetry.io/collector/confmap/xconfmap,v0.129.0
github.com/chromedp/sysutil,v1.1.0
github.com/gorilla/mux,v1.8.0
github.com/influxdata/influxql,v1.4.0
github.com/magiconair/properties,v1.8.6
github.com/golang/glog,v1.2.5
cloud.google.com/go/accesscontextmanager,v1.8.5
github.com/fxamacker/cbor/v2,v2.9.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/internal/cloudmock,v0.51.0
github.com/whilp/git-urls,v1.0.0
github.com/swaggo/swag,v1.16.4
github.com/gocql/gocql,v1.3.2
github.com/docker/go-events,v0.0.0-20190806004212-e31b211e4f1c
github.com/emersion/go-sasl,v0.0.0-20200509203442-7bfe0ed36a21
github.com/open-telemetry/opentelemetry-collector-contrib/pkg/core/xidutils,v0.124.1
github.com/coreos/go-systemd/v22,v22.6.0
go.opentelemetry.io/collector/exporter/otlpexporter,v0.96.0
github.com/digitalocean/go-libvirt,v0.0.0-20241216201552-9fbdb61a21af
github.com/dgryski/go-sip13,v0.0.0-20190329191031-25c5027a8c7b
k8s.io/kube-openapi,v0.0.0-20220124234850-424119656bbf
github.com/open-telemetry/opentelemetry-collector-contrib/pkg/pdatautil,v0.96.0
github.com/samuel/go-zookeeper,v0.0.0-20190923202752-2cc03de413da
github.com/rcrowley/go-metrics,v0.0.0-20181016184325-3113b8401b8a
github.com/99designs/gqlgen,v0.17.49
github.com/modern-go/reflect2,v1.0.1
cloud.google.com/go/storage,v1.56.0
github.com/cucumber/gherkin/go/v26,v26.2.0
github.com/hashicorp/go-multierror,v1.1.1
cloud.google.com/go/auth,v0.16.5
github.com/OneOfOne/xxhash,v1.2.5
github.com/rs/xid,v1.5.0
github.com/Microsoft/hcsshim,v0.12.3
github.com/wk8/go-ordered-map,v0.2.0
sigs.k8s.io/controller-runtime,v0.22.1
github.com/elliotwutingfeng/asciiset,v0.0.0-20230602022725-51bbb787efab
cloud.google.com/go/memcache,v1.10.4
github.com/hjson/hjson-go/v4,v4.0.0
go.opentelemetry.io/collector/semconv,v0.128.0
github.com/yvasiyarov/newrelic_platform_go,v0.0.0-20140908184405-b21fdbd4370f
github.com/grafana/gofpdf,v0.0.0-20250307124105-3b9c5d35577f
cloud.google.com/go/datacatalog,v1.19.3
google.golang.org/genproto/googleapis/rpc,v0.0.0-20250603155806-513f23925822
github.com/aws/aws-sdk-go-v2/internal/configsources,v1.3.35
go.opentelemetry.io/collector/consumer/xconsumer,v0.129.0
github.com/karrick/godirwalk,v1.15.6
github.com/alecthomas/repr,v0.5.1
github.com/leodido/go-urn,v1.4.0
github.com/prometheus/common,v0.26.0
k8s.io/cloud-provider,v0.21.2
github.com/oliver006/redis_exporter,v1.54.0
github.com/influxdata/influxdb/v2,v2.7.12
github.com/Azure/azure-sdk-for-go/sdk/azidentity,v1.11.0
cloud.google.com/go/containeranalysis,v0.11.3
github.com/couchbase/ghistogram,v0.1.0
github.com/Azure/go-autorest,v14.2.0+incompatible
github.com/lyft/protoc-gen-star/v2,v2.0.4-0.20230330145011-496ad1ac90a4
github.com/coder/quartz,v0.1.2
github.com/google/btree,v1.1.2
github.com/frankban/quicktest,v1.14.6
cloud.google.com/go/eventarc,v1.13.3
gopkg.in/ini.v1,v1.66.3
github.com/go-test/deep,v1.1.0
go.opentelemetry.io/otel/sdk,v1.38.0
github.com/google/gnostic-models,v0.6.9
github.com/nrdcg/dnspod-go,v0.4.0
github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/network/armnetwork/v4,v4.3.0
github.com/pelletier/go-toml,v1.9.5
cloud.google.com/go/video,v1.20.4
github.com/99designs/go-keychain,v0.0.0-20191008050251-8e49817e8af4
cloud.google.com/go/cloudtasks,v1.12.6
github.com/Mellanox/rdmamap,v0.0.0-20191106181932-7c3c4763a6ee
github.com/go-toolsmith/strparse,v1.0.0
cloud.google.com/go/run,v1.3.4
github.com/dave/dst,v0.27.3
github.com/cilium/ebpf,v0.9.1
github.com/golangplus/testing,v0.0.0-20180327235837-af21d9c3145e
github.com/aws/aws-sdk-go-v2/service/internal/presigned-url,v1.12.16
github.com/microsoft/kiota-serialization-multipart-go,v1.0.0
github.com/davecgh/go-xdr,v0.0.0-20161123171359-e6a2ba005892
go.opentelemetry.io/collector/processor,v1.30.0
go.opentelemetry.io/otel/exporters/otlp/otlpmetric/otlpmetrichttp,v1.28.0
github.com/IBM/go-sdk-core/v5,v5.17.4
go.opentelemetry.io/collector/component/componenttest,v0.124.0
cloud.google.com/go/osconfig,v1.12.4
github.com/containerd/errdefs,v0.3.0
github.com/rivo/uniseg,v0.4.2
github.com/go-fonts/dejavu,v0.1.0
github.com/sagikazarmark/locafero,v0.11.0
github.com/google/martian/v3,v3.1.0
github.com/nrdcg/bunny-go,v0.0.0-20250327222614-988a091fc7ea
github.com/pkg/xattr,v0.4.9
cloud.google.com/go/redis,v1.14.2
go.opentelemetry.io/collector,v0.132.0
go.opentelemetry.io/contrib/otelconf,v0.17.0
github.com/Nvveen/Gotty,v0.0.0-20120604004816-cd527374f1e5
github.com/moby/spdystream,v0.2.0
github.com/aws/aws-sdk-go-v2/internal/ini,v1.8.3
github.com/Azure/azure-sdk-for-go,v66.0.0+incompatible
cloud.google.com/go/recommendationengine,v0.8.5
github.com/jcmturner/aescts/v2,v2.0.0
go.yaml.in/yaml/v3,v3.0.4
github.com/power-devops/perfstat,v0.0.0-20210106213030-5aafc221ea8c
github.com/dgraph-io/badger/v3,v3.2103.5
github.com/containerd/containerd/v2,v2.0.5
github.com/mdlayher/socket,v0.4.1
github.com/prometheus/client_golang,v1.22.0
github.com/emirpasic/gods,v1.18.1
golang.org/x/oauth2,v0.31.0
k8s.io/utils,v0.0.0-20241210054802-24370beab758
go.opentelemetry.io/contrib/instrumentation/net/http/httptrace/otelhttptrace,v0.63.0
github.com/grafana/grafana-azure-sdk-go/v2,v2.2.0
github.com/beevik/ntp,v1.4.3
cloud.google.com/go/channel,v1.17.3
github.com/influxdata/line-protocol,v0.0.0-20210922203350-b1ad95c89adf
github.com/containerd/console,v0.0.0-20170925154832-84eeaae905fa
github.com/gophercloud/gophercloud/v2,v2.7.0
github.com/go-openapi/swag,v0.22.4
github.com/hashicorp/vault/api/auth/approle,v0.10.0
github.com/charmbracelet/harmonica,v0.2.0
go.opentelemetry.io/collector/pdata,v1.3.0
github.com/aws/aws-sdk-go-v2/service/cloudwatch,v1.27.7
github.com/urfave/cli,v1.22.1
cloud.google.com/go/pubsub/v2,v2.0.0
cloud.google.com/go/compute,v1.24.0
github.com/vmware/govmomi,v0.36.1
github.com/srebhan/cborquery,v1.0.3
github.com/checkpoint-restore/go-criu/v7,v7.2.0
github.com/yandex-cloud/go-sdk/v2,v2.0.8
github.com/jwilder/encoding,v0.0.0-20170811194829-b4e1701a28ef
cloud.google.com/go/vision/v2,v2.9.5
github.com/go-openapi/jsonpointer,v0.21.0
gotest.tools,v2.2.0+incompatible
github.com/rabbitmq/amqp091-go,v1.9.0
go.opentelemetry.io/collector/pipeline,v0.128.0
github.com/open-telemetry/opentelemetry-collector-contrib/internal/sharedcomponent,v0.124.1
go.opentelemetry.io/collector/config/confighttp,v0.124.0
github.com/open-telemetry/opentelemetry-collector-contrib/internal/exp/metrics,v0.136.0
cloud.google.com/go/gsuiteaddons,v1.7.7
github.com/gin-gonic/gin,v1.10.0
github.com/grpc-ecosystem/go-grpc-middleware,v1.3.0
github.com/glycerine/go-unsnap-stream,v0.0.0-20181221182339-f9677308dec2
github.com/mattn/go-ieproxy,v0.0.12
github.com/google/gops,v0.3.22
go.opentelemetry.io/contrib/propagators/autoprop,v0.53.0
github.com/aerospike/aerospike-client-go,v1.27.0
github.com/denisenkom/go-mssqldb,v0.0.0-20190707035753-2be1aa521ff4
github.com/twmb/franz-go/pkg/kfake,v0.0.0-20250320172111-35ab5e5f5327
github.com/softlayer/softlayer-go,v0.0.0-20180806151055-260589d94c7d
github.com/onsi/ginkgo,v1.7.0
github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/monitor/armmonitor,v0.11.0
github.com/siebenmann/go-kstat,v0.0.0-20210513183136-173c9b0a9973
github.com/klauspost/cpuid/v2,v2.2.7
github.com/robbiet480/go.nut,v0.0.0-20220219091450-bd8f121e1fa1
github.com/google/gnostic,v0.6.9
codeberg.org/go-pdf/fpdf,v0.10.0
github.com/compose-spec/compose-go,v1.20.2
github.com/rogpeppe/fastuuid,v1.2.0
github.com/Azure/azure-sdk-for-go/sdk/internal,v1.8.0
github.com/xeipuuv/gojsonpointer,v0.0.0-20190905194746-02993c407bfb
github.com/baidubce/bce-sdk-go,v0.9.235
github.com/github/smimesign,v0.2.0
github.com/aws/aws-sdk-go-v2/service/kms,v1.38.1
github.com/antihax/optional,v1.0.0
github.com/aws/aws-lambda-go,v1.47.0
github.com/agnivade/levenshtein,v1.2.0
github.com/aws/aws-sdk-go-v2/service/sns,v1.34.2
github.com/hashicorp/memberlist,v0.5.2
github.com/aws/aws-sdk-go-v2/service/ssooidc,v1.30.1
k8s.io/gengo/v2,v2.0.0-20240911193312-2b36238f13e9
github.com/go-openapi/errors,v0.22.3
github.com/dnephin/pflag,v1.0.7
github.com/dennwc/ioctl,v1.0.0
github.com/ant31/crd-validation,v0.0.0-20180702145049-30f8a35d0ac2
