url,version,bazel,buf,circleci,dockerfile,drone,github_actions,gitlab_ci,gomod,goreleaser,gotask,gowork,justfile,mage,makefile
https://gitlab.com/cznic/memory,v1.7.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True
https://gitlab.com/cznic/sqlite,v1.29.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True
https://gitlab.com/cznic/strutil,v1.2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
https://gitlab.com/cznic/token,v1.1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
https://github.com/caio/go-tdigest,v3.1.0+incompatible,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://github.com/mattn/go-shellwords,v1.0.5,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/influxdata/flux,v0.196.1,False,False,True,True,False,True,False,True,True,False,False,False,False,True
https://github.com/spf13/cast,v1.4.1,False,False,False,False,False,True,False,True,False,False,False,True,False,False
https://github.com/google/go-cmp,v0.7.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/matryer/moq,v0.0.0-20190312154309-6cfb0558e1bd,False,False,False,False,False,True,False,True,True,False,False,False,False,False
https://github.com/open-telemetry/opentelemetry-collector-contrib/processor/deltatocumulativeprocessor,v0.129.0,False,False,False,True,False,True,False,True,False,False,False,False,False,True
https://github.com/opencontainers/selinux,v1.11.1,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/caio/go-tdigest/v4,v4.0.1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://github.com/efficientgo/tools/core,v0.0.0-20220225185207-fe763185946b,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/storageos/go-api,v0.0.0-20180912212459-343b3eff91fc,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/alibabacloud-go/darabonba-string,v1.0.2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://github.com/go-stomp/stomp,v2.1.4+incompatible,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/codegangsta/negroni,v1.0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://github.com/atomicgo/cursor,v0.0.1,False,False,False,False,False,True,False,True,False,True,False,False,False,True
https://github.com/open-telemetry/opentelemetry-collector-contrib/internal/common,v0.96.0,False,False,False,True,False,True,False,True,False,False,False,False,False,True
https://github.com/felixge/fgprof,v0.9.4-0.20221116204635-ececf7638e93,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/akamai/AkamaiOPEN-edgegrid-golang,v1.2.2,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/labstack/echo/v4,v4.6.3,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/go-openapi/strfmt,v0.19.5,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/klauspost/pgzip,v1.2.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://github.com/moby/sys/sequential,v0.5.0,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/grafana/agent-remote-config,v0.0.2,False,False,False,False,False,False,False,True,False,False,False,False,False,True
https://github.com/shirou/gopsutil/v4,v4.25.9,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/cznic/internal,v0.0.0-20180608152220-f44710a21d00,False,False,False,False,False,False,False,False,False,False,False,False,False,True
https://github.com/aokoli/goutils,v1.0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://github.com/godbus/dbus/v5,v5.0.4,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/antchfx/xpath,v1.3.4,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/gobwas/httphead,v0.1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://github.com/hashicorp/go-bexpr,v0.1.0,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/fsouza/fake-gcs-server,v1.52.2,False,False,False,True,False,True,False,True,True,False,False,False,False,False
https://github.com/apache/iotdb-client-go,v1.3.3,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/xrash/smetrics,v0.0.0-20240521201337-686a1a2994c1,False,False,False,False,False,False,False,True,False,False,False,False,False,True
https://github.com/tencentcloud/tencentcloud-sdk-go,v1.0.162,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://github.com/shurcooL/sanitized_anchor_name,v1.0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://github.com/nrdcg/oci-go-sdk/common/v1065,v1065.95.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://github.com/markbates/oncer,v0.0.0-20181203154359-bf2de49a0be2,False,False,False,False,False,False,False,True,False,False,False,False,False,True
https://github.com/go-chi/chi/v5,v5.2.3,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/sacloud/api-client-go,v0.3.2,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/vjeantet/grok,v1.0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://github.com/spf13/viper,v1.10.1,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/open-telemetry/opentelemetry-collector-contrib/pkg/translator/zipkin,v0.132.0,False,False,False,True,False,True,False,True,False,False,False,False,False,True
https://github.com/kolo/xmlrpc,v0.0.0-20220921171641-a4b6fa1dd06b,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/go-asn1-ber/asn1-ber,v1.5.7,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/parquet-go/parquet-go,v0.25.1,False,False,False,True,False,True,False,True,False,False,False,False,False,True
https://github.com/openfga/api/proto,v0.0.0-20250909172242-b4b2a12f5c67,False,True,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/PuerkitoBio/goquery,v1.10.3,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/spkg/bom,v0.0.0-20160624110644-59b7046e48ad,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://github.com/mithrandie/go-text,v1.6.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/safchain/ethtool,v0.3.0,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/awslabs/aws-lambda-go-api-proxy,v0.16.2,False,False,False,False,False,False,False,True,False,False,False,False,False,True
https://github.com/ulikunitz/xz,v0.5.11,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/prometheus/common/sigv4,v0.1.0,False,False,True,False,False,True,False,True,False,False,False,False,False,True
https://github.com/aws/aws-sdk-go-v2/service/appconfig,v1.4.2,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/grafana/dataplane/examples,v0.0.1,False,False,False,False,False,True,False,True,False,False,True,False,False,False
https://github.com/nrdcg/freemyip,v0.3.0,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/hashicorp/go-msgpack,v0.5.5,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/gsterjov/go-libsecret,v0.0.0-20161001094733-a6f4afe4910c,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://github.com/tidwall/gjson,v1.14.2,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/dynatrace-oss/dynatrace-metric-utils-go,v0.5.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/open-telemetry/opentelemetry-collector-contrib/pkg/resourcetotelemetry,v0.121.0,False,False,False,True,False,True,False,True,False,False,False,False,False,True
https://github.com/twmb/franz-go/plugin/kotel,v1.6.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/hashicorp/consul/sdk,v0.15.0,False,True,False,True,False,True,False,True,False,False,False,False,False,True
https://github.com/oklog/ulid,v1.3.1,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/Azure/go-autorest/autorest/adal,v0.9.20,False,False,False,False,False,False,False,True,False,False,False,False,False,True
https://github.com/onsi/ginkgo/v2,v2.22.2,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/containerd/ttrpc,v1.2.7,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/richardartoul/molecule,v1.0.1-0.20221107223329-32cfee06a052,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/alibabacloud-go/tea,v1.3.9,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/Azure/azure-kusto-go,v0.16.1,False,False,False,False,False,True,False,True,False,False,True,False,False,False
https://github.com/superfly/ltx,v0.5.0,False,False,False,True,False,True,False,True,False,False,False,False,False,False
https://github.com/gosnmp/gosnmp,v1.38.0,False,False,True,True,False,True,False,True,False,False,False,False,False,True
https://github.com/nrdcg/namesilo,v0.2.1,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/AzureAD/microsoft-authentication-library-for-go,v1.2.2,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/tinylib/msgp,v1.1.5,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/lestrrat-go/jwx,v1.2.28,True,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/ajg/form,v1.5.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://github.com/jaegertracing/jaeger-idl,v0.5.0,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/gorilla/sessions,v1.2.1,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/moby/sys/reexec,v0.1.0,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/sasha-s/go-deadlock,v0.3.5,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/mitchellh/go-wordwrap,v1.0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://github.com/open-telemetry/opentelemetry-collector-contrib/pkg/golden,v0.132.0,False,False,False,True,False,True,False,True,False,False,False,False,False,True
https://github.com/golang-jwt/jwt/v5,v5.3.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/smartystreets/assertions,v0.0.0-20180927180507-b2de0cb4f26d,False,False,False,False,False,False,False,True,False,False,False,False,False,True
https://github.com/AdamKorcz/go-118-fuzz-build,v0.0.0-20230306123547-8075edf89bb0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://github.com/armon/go-radix,v1.0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://github.com/containers/ocicrypt,v1.1.10,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/quobyte/api,v0.1.2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://github.com/yashtewari/glob-intersection,v0.1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://github.com/jcmturner/dnsutils/v2,v2.0.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/argoproj/argo-workflows/v3,v3.3.5,False,False,False,True,False,True,False,True,False,False,False,False,False,True
https://github.com/mitchellh/gox,v0.4.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/creack/pty,v1.1.11,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/coredns/corefile-migration,v1.0.4,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/stoewer/go-strcase,v1.2.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/aws/aws-sdk-go-v2/internal/endpoints/v2,v2.6.37,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/fsouza/slognil,v0.4.2,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/tdrn-org/go-hue,v0.3.0,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/soheilhy/cmux,v0.1.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://github.com/opencontainers/runtime-spec,v1.2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True
https://github.com/euank/go-kmsg-parser,v2.0.0+incompatible,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/gobwas/pool,v0.2.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://github.com/atotto/clipboard,v0.1.4,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://github.com/ryanuber/columnize,v2.1.2+incompatible,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://github.com/grafana/alerting,v0.0.0-20250925200825-7a889aa4934d,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/montanaflynn/stats,v0.0.0-20171201202039-1bf9dbcd8cbe,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/hashicorp/go-retryablehttp,v0.5.3,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/vertica/vertica-sql-go,v1.1.1,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/Azure/go-amqp,v1.0.5,False,False,False,False,False,False,False,True,False,False,False,False,False,True
https://github.com/mwitkow/go-conntrack,v0.0.0-20190716064945-2f068394615f,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://github.com/jsimonetti/rtnetlink/v2,v2.0.5,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/hashicorp/nomad/api,v0.0.0-20231213195942-64e3dca9274b,False,True,False,True,False,True,False,True,False,False,False,False,False,True
https://github.com/hamba/avro/v2,v2.29.0,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/shurcooL/go,v0.0.0-20180423040247-9e1955d9fb6e,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://github.com/klauspost/compress,v1.17.11,False,False,False,False,False,True,False,True,True,False,False,False,False,False
https://github.com/moby/patternmatcher,v0.5.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/IBM/ibm-cos-sdk-go,v1.12.3,False,False,False,False,False,False,False,True,False,False,False,False,False,True
https://github.com/Masterminds/semver/v3,v3.2.0,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/digitalocean/godo,v1.157.0,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/prometheus/procfs,v0.12.0,False,False,True,False,False,True,False,True,False,False,False,False,False,True
https://github.com/go-ole/go-ole,v1.2.6,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/testcontainers/testcontainers-go,v0.38.0,False,False,False,True,False,True,False,True,False,False,False,False,False,True
https://github.com/aws/aws-sdk-go-v2/service/storagegateway,v1.26.0,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/prometheus/exporter-toolkit,v0.14.1,False,False,True,False,False,True,False,True,False,False,False,False,False,True
https://github.com/apache/arrow/go/v12,v12.0.1,True,False,False,True,False,True,False,False,False,False,False,False,False,True
https://github.com/prometheus/alertmanager,v0.28.1,False,False,True,True,False,True,False,True,False,False,False,False,False,True
https://github.com/wavefronthq/wavefront-sdk-go,v0.9.2,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/go-kit/log,v0.2.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/golang/geo,v0.0.0-20210211234256-740aa86cb551,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/glycerine/goconvey,v0.0.0-20190410193231-58a59202ab31,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://github.com/Microsoft/cosesign1go,v1.4.0,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/storage/armstorage,v1.5.0,False,False,False,True,False,True,False,True,False,False,True,False,False,False
https://github.com/gogo/protobuf,v1.3.2,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/elastic/go-sysinfo,v1.8.1,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/polarsignals/wal,v0.0.0-20240619104840-9da940027f9c,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/go-resty/resty/v2,v2.16.3,True,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/Azure/go-autorest/autorest/mocks,v0.4.2,False,False,False,False,False,False,False,True,False,False,False,False,False,True
https://github.com/smartystreets/gunit,v1.0.4,False,False,False,False,False,False,False,True,False,False,False,False,False,True
https://github.com/open-telemetry/opentelemetry-collector-contrib/pkg/translator/prometheus,v0.121.0,False,False,False,True,False,True,False,True,False,False,False,False,False,True
https://github.com/aws/aws-sdk-go-v2/internal/v4a,v1.3.36,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/spf13/pflag,v1.0.6,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/coreos/go-systemd,v0.0.0-20191104093116-d3cd4ed1dbcf,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/hashicorp/raft-boltdb,v0.0.0-20150201200839-d1e82c1ec3f1,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/aliyun/aliyun-oss-go-sdk,v2.2.6+incompatible,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://github.com/open-telemetry/opentelemetry-collector-contrib/pkg/translator/prometheusremotewrite,v0.96.0,False,False,False,True,False,True,False,True,False,False,False,False,False,True
https://github.com/go-openapi/analysis,v0.21.4,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/benmathews/bench,v0.0.0-20210120214102-f7c75b9ef6e7,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://github.com/Azure/azure-sdk-for-go/sdk/azcore,v1.18.2,False,False,False,True,False,True,False,True,False,False,True,False,False,False
https://github.com/google/renameio/v2,v2.0.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/mitchellh/cli,v1.1.0,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/go-darwin/apfs,v0.0.0-20211011131704-f84b94dbf348,False,False,True,False,False,False,False,True,False,False,False,False,False,True
https://github.com/googleapis/gax-go/v2,v2.12.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False
https://github.com/GoogleCloudPlatform/opentelemetry-operations-go/exporter/metric,v0.53.0,False,False,False,True,False,True,False,True,False,False,False,False,False,True
https://github.com/mitchellh/copystructure,v1.2.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/russross/blackfriday/v2,v2.0.1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://github.com/softlayer/xmlrpc,v0.0.0-20200409220501-5f089df7cb7e,False,False,False,False,False,True,False,False,False,False,False,False,False,False
https://github.com/substrait-io/substrait-go/v4,v4.3.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/clusterhq/flocker-go,v0.0.0-20160920122132-2b8b7259d313,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://github.com/hashicorp/go-cleanhttp,v0.5.2,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/intel/goresctrl,v0.8.0,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/go-logr/logr,v1.2.3,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/mackerelio/go-osstat,v0.2.3,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/hashicorp/go-immutable-radix,v1.3.1,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/aws/aws-sdk-go,v1.55.7,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/aws/aws-sdk-go-v2,v1.36.4,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/joyent/triton-go,v0.0.0-20180628001255-830d2b111e62,False,False,False,False,False,False,False,True,False,False,False,False,False,True
https://github.com/shirou/gopsutil,v0.0.0-20180427012116-c95755e4bcd7,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/rs/cors,v1.11.1,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/go-faster/errors,v0.7.1,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/emicklei/go-restful/v3,v3.11.0,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/andreyvit/diff,v0.0.0-20170406064948-c7f18ee00883,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://github.com/chromedp/cdproto,v0.0.0-20250803210736-d308e07a266d,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/lestrrat-go/iter,v1.0.2,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/Azure/azure-sdk-for-go/sdk/azidentity/cache,v0.3.2,False,False,False,True,False,True,False,True,False,False,True,False,False,False
https://github.com/openshift/api,v3.9.0+incompatible,True,False,False,True,False,False,True,True,True,True,True,False,False,True
https://github.com/pires/go-proxyproto,v0.6.2,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/thanos-io/thanos,v0.31.1-0.20230518071718-528944910da2,False,False,True,True,False,True,False,True,False,False,False,False,False,True
https://github.com/arbovm/levenshtein,v0.0.0-20160628152529-48b4e1c0c4d0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://github.com/minio/highwayhash,v1.0.2,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/mark3labs/mcp-go,v0.37.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/ionos-cloud/sdk-go/v6,v6.3.2,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/google/renameio,v0.1.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/jimstudt/http-authentication,v0.0.0-20140401203705-3eca13d6893a,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://github.com/open-telemetry/opentelemetry-collector-contrib/exporter/loadbalancingexporter,v0.96.0,False,False,False,True,False,True,False,True,False,False,False,False,False,True
https://github.com/fatih/camelcase,v1.0.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/hashicorp/vault/api/auth/kubernetes,v0.2.0,False,True,False,True,False,True,False,True,False,False,False,False,False,True
https://github.com/phpdave11/gofpdf,v1.4.2,False,False,False,False,False,False,False,True,False,False,False,False,False,True
https://github.com/QcloudApi/qcloud_sign_golang,v0.0.0-20141224014652-e4130a326409,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://github.com/snowflakedb/gosnowflake,v1.13.3,False,False,False,True,False,True,False,True,False,False,False,False,False,True
https://github.com/grafana/pyroscope-go/godeltaprof,v0.1.8,False,False,False,True,False,True,False,True,False,False,True,False,False,True
https://github.com/chromedp/sysutil,v1.1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://github.com/gorilla/mux,v1.8.0,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/influxdata/influxql,v1.4.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False
https://github.com/magiconair/properties,v1.8.6,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/golang/glog,v1.2.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://github.com/fxamacker/cbor/v2,v2.9.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/GoogleCloudPlatform/opentelemetry-operations-go/internal/cloudmock,v0.51.0,False,False,False,True,False,True,False,True,False,False,False,False,False,True
https://github.com/whilp/git-urls,v1.0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
https://github.com/swaggo/swag,v1.16.4,False,False,False,True,False,True,False,True,True,False,False,False,False,True
https://github.com/gocql/gocql,v1.3.2,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/docker/go-events,v0.0.0-20190806004212-e31b211e4f1c,False,False,False,False,False,True,False,False,False,False,False,False,False,False
https://github.com/emersion/go-sasl,v0.0.0-20200509203442-7bfe0ed36a21,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://github.com/open-telemetry/opentelemetry-collector-contrib/pkg/core/xidutils,v0.124.1,False,False,False,True,False,True,False,True,False,False,False,False,False,True
https://github.com/coreos/go-systemd/v22,v22.6.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/digitalocean/go-libvirt,v0.0.0-20241216201552-9fbdb61a21af,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/dgryski/go-sip13,v0.0.0-20190329191031-25c5027a8c7b,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://github.com/open-telemetry/opentelemetry-collector-contrib/pkg/pdatautil,v0.96.0,False,False,False,True,False,True,False,True,False,False,False,False,False,True
https://github.com/samuel/go-zookeeper,v0.0.0-20190923202752-2cc03de413da,False,False,False,False,False,False,False,False,False,False,False,False,False,True
https://github.com/rcrowley/go-metrics,v0.0.0-20181016184325-3113b8401b8a,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://github.com/99designs/gqlgen,v0.17.49,False,False,False,True,False,True,False,True,False,False,False,False,False,True
https://github.com/modern-go/reflect2,v1.0.1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://github.com/cucumber/gherkin/go/v26,v26.2.0,False,False,False,True,False,True,False,True,False,False,False,False,False,True
https://github.com/hashicorp/go-multierror,v1.1.1,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/OneOfOne/xxhash,v1.2.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://github.com/rs/xid,v1.5.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/Microsoft/hcsshim,v0.12.3,False,False,False,True,False,True,False,True,True,False,False,False,False,True
https://github.com/wk8/go-ordered-map,v0.2.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
https://github.com/elliotwutingfeng/asciiset,v0.0.0-20230602022725-51bbb787efab,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/hjson/hjson-go/v4,v4.0.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/yvasiyarov/newrelic_platform_go,v0.0.0-20140908184405-b21fdbd4370f,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://github.com/grafana/gofpdf,v0.0.0-20250307124105-3b9c5d35577f,False,False,False,False,False,False,False,True,False,False,False,False,False,True
https://github.com/aws/aws-sdk-go-v2/internal/configsources,v1.3.35,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/karrick/godirwalk,v1.15.6,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://github.com/alecthomas/repr,v0.5.1,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/leodido/go-urn,v1.4.0,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/prometheus/common,v0.26.0,False,False,True,False,False,True,False,True,False,False,False,False,False,True
https://github.com/oliver006/redis_exporter,v1.54.0,False,False,False,True,False,True,False,True,False,False,False,False,False,True
https://github.com/influxdata/influxdb/v2,v2.7.12,False,False,True,True,False,True,False,False,False,False,False,False,False,False
https://github.com/Azure/azure-sdk-for-go/sdk/azidentity,v1.11.0,False,False,False,True,False,True,False,True,False,False,True,False,False,False
https://github.com/couchbase/ghistogram,v0.1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://github.com/Azure/go-autorest,v14.2.0+incompatible,False,False,False,False,False,False,False,True,False,False,False,False,False,True
https://github.com/lyft/protoc-gen-star/v2,v2.0.4-0.20230330145011-496ad1ac90a4,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/coder/quartz,v0.1.2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://github.com/google/btree,v1.1.2,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/frankban/quicktest,v1.14.6,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/go-test/deep,v1.1.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://github.com/google/gnostic-models,v0.6.9,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/nrdcg/dnspod-go,v0.4.0,False,False,False,False,False,True,False,True,False,False,False,False,False,True
https://github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/network/armnetwork/v4,v4.3.0,False,False,False,True,False,True,False,True,False,False,True,False,False,False
